,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2893,FDX46,OUT017,1092.762761747571
2894,FDV28,OUT049,740.9051803716175
2895,FDA08,OUT018,2414.000792673328
2896,FDH45,OUT017,868.3161338434957
2897,NCS38,OUT010,-129.3611225826089
2898,FDD40,OUT010,1207.4455279129565
2899,DRM59,OUT035,2599.170342483889
2900,NCJ43,OUT018,2487.945886866618
2901,NCN29,OUT013,859.9632478094627
2902,NCC19,OUT045,2923.844697552676
2903,FDR56,OUT035,3293.798911803615
2904,FDZ43,OUT049,3981.802149884361
2905,FDJ32,OUT010,-888.8496052499495
2906,DRH03,OUT017,1607.2118752984352
2907,NCZ54,OUT035,2720.4445180541134
2908,FDE26,OUT017,2430.4739703176074
2909,FDS03,OUT045,974.0663904677449
2910,DRZ24,OUT019,-14.359105884835571
2911,FDO48,OUT027,4999.8876350703495
2912,FDW39,OUT049,2932.158051776336
2913,NCK05,OUT049,1086.712058869915
2914,NCK30,OUT017,4093.255600555648
2915,FDT27,OUT018,3495.0209862478523
2916,FDS08,OUT019,925.5392056742676
2917,NCJ19,OUT049,981.2021190011615
2918,FDC58,OUT045,669.9573367242938
2919,DRE37,OUT013,2982.251192192957
2920,FDW02,OUT035,2215.647933360112
2921,FDJ02,OUT010,514.0756674007839
2922,FDX09,OUT045,2736.4902612093983
2923,FDT31,OUT010,1084.6349715532215
2924,FDI24,OUT049,2911.488972280591
2925,FDY09,OUT045,2731.514720244735
2926,FDV28,OUT045,569.3202281280837
2927,DRM47,OUT049,3118.6064973623625
2928,FDT52,OUT019,2034.1946397967904
2929,FDI48,OUT018,646.1144940236768
2930,FDY55,OUT017,4157.18464738478
2931,FDU48,OUT013,2110.365906937044
2932,FDN25,OUT045,897.3944084328305
2933,FDP20,OUT049,2128.6622424217458
2934,FDJ15,OUT013,3031.709444735966
2935,FDD04,OUT018,1982.4592195511614
2936,FDY58,OUT045,3577.9394061666753
2937,FDR37,OUT018,2675.8847269636562
2938,FDF44,OUT013,2138.536744201205
2939,FDD32,OUT045,1342.312323500213
2940,FDR57,OUT017,2643.2574258729883
2941,DRG39,OUT027,2353.949174718896
2942,FDX15,OUT017,2629.3181392057095
2943,DRN37,OUT045,2545.1767658795197
2944,FDW40,OUT027,3751.916477845364
2945,FDB32,OUT049,1636.5550028722664
2946,FDM40,OUT018,2002.316200780875
2947,FDE39,OUT027,3394.2601827208237
2948,DRH49,OUT017,1442.9067717693356
2949,FDT46,OUT049,933.429534888206
2950,NCF06,OUT035,4193.061690457036
2951,FDP07,OUT017,3203.0046719610427
2952,FDC04,OUT013,3847.761927305646
2953,FDZ32,OUT017,1827.4152869731852
2954,FDD50,OUT045,2608.9760254424737
2955,FDU56,OUT017,3045.5057380347907
2956,FDV34,OUT017,1356.6063458378894
2957,NCY41,OUT013,642.6793039082545
2958,NCK18,OUT046,2635.5896861991005
2959,DRH25,OUT049,963.5856193054265
2960,FDT57,OUT046,3782.63526577058
2961,FDV56,OUT018,1507.6437828760481
2962,FDV12,OUT045,1540.611965215925
2963,FDN52,OUT017,1568.170438882309
2964,FDX38,OUT035,1011.2166994651107
2965,FDE47,OUT018,1678.1560206437316
2966,NCO07,OUT013,3389.2429695596384
2967,FDV09,OUT027,3866.355947119003
2968,FDZ23,OUT019,1061.810819486972
2969,DRH51,OUT018,1147.7637910019184
2970,NCY54,OUT045,2615.5993580752383
2971,DRG49,OUT013,3900.7634730847894
2972,NCC19,OUT049,3107.521862942255
2973,NCV53,OUT045,3735.595738317341
2974,FDZ47,OUT019,-233.4812733605877
2975,NCO26,OUT018,1520.8178626228232
2976,NCP02,OUT045,905.652484596581
2977,NCW30,OUT018,3803.390949195061
2978,NCN55,OUT046,3793.1210216862037
2979,FDB20,OUT010,-652.6135034031149
2980,DRL11,OUT013,2522.06437298938
2981,DRD60,OUT045,2800.4361975409965
2982,FDW14,OUT010,-418.2411071338124
2983,FDL27,OUT010,-817.912316708431
2984,FDU09,OUT018,673.8101398434765
2985,DRH36,OUT027,2677.931880182061
2986,FDP34,OUT027,3928.1266952194665
2987,FDE04,OUT017,2979.5061869267593
2988,FDZ57,OUT027,3562.170798232143
2989,FDF02,OUT010,-257.20418279343266
2990,FDG28,OUT045,3850.908099927641
2991,NCI31,OUT046,581.9302971558986
2992,FDT43,OUT013,908.0459596120972
2993,FDU20,OUT046,1995.1733596371087
2994,FDD53,OUT013,761.2147591214862
2995,FDW15,OUT045,2374.0250371066168
2996,NCT53,OUT045,2498.4144398613953
2997,NCG55,OUT027,3263.3656501869273
2998,FDD48,OUT035,1982.081649848351
2999,FDG47,OUT049,4245.58749961627
3000,FDI21,OUT017,1169.1147127298
3001,FDT27,OUT017,3867.1091790037553
3002,DRO35,OUT013,1887.4060835766322
3003,FDD33,OUT017,3803.696778580459
3004,FDC04,OUT035,4002.70460656257
3005,FDY34,OUT013,2700.7647316512284
3006,DRJ49,OUT049,2128.2477174849973
3007,FDE05,OUT049,2452.3177754930884
3008,FDU31,OUT017,3644.9180589276484
3009,NCN19,OUT027,4421.452587701113
3010,FDK56,OUT027,4381.352912841746
3011,FDK58,OUT017,1806.6919336010415
3012,NCJ42,OUT035,1783.78354680966
3013,FDZ34,OUT027,4478.552118068287
3014,FDA52,OUT018,2532.6022065979805
3015,NCR29,OUT013,923.1590130505297
3016,FDT48,OUT035,3301.0760420363385
3017,DRJ51,OUT019,1720.5568964599206
3018,NCS54,OUT046,2811.673373770722
3019,FDV01,OUT035,2648.6656875134895
3020,DRG51,OUT027,4070.531076792852
3021,NCG42,OUT013,2097.164769124852
3022,FDA51,OUT049,1974.2411186119743
3023,FDV19,OUT010,691.1845400220391
3024,NCT18,OUT045,2792.9766121215553
3025,NCS41,OUT045,2832.3734913941953
3026,FDO03,OUT046,3676.959576874473
3027,FDL12,OUT010,-893.985608068879
3028,FDY37,OUT010,436.81581098804463
3029,FDI58,OUT049,1631.0585983694791
3030,FDT28,OUT018,2110.0431484595847
3031,NCC42,OUT010,290.3239753729472
3032,FDO01,OUT017,2225.0638716900366
3033,FDJ02,OUT013,2428.915664056125
3034,FDQ04,OUT018,429.1046060947974
3035,DRL47,OUT013,2015.3629108640262
3036,FDZ32,OUT035,1917.8818610689732
3037,FDC35,OUT035,3431.384829854298
3038,FDX14,OUT045,1154.0778129333212
3039,FDZ35,OUT013,1769.5402822029946
3040,FDL14,OUT013,2560.0208631686482
3041,FDO04,OUT049,1012.0880501697393
3042,DRK11,OUT017,2508.6327480230902
3043,FDB44,OUT018,3105.9410923015103
3044,FDZ50,OUT049,3069.2926353414023
3045,FDI12,OUT027,2923.8358912960693
3046,FDU43,OUT017,3906.832957074522
3047,FDD58,OUT010,-337.7449690446897
3048,FDB27,OUT017,3199.5607771423993
3049,FDB04,OUT018,1180.7682852124485
3050,NCO17,OUT013,1899.3097483496767
3051,FDL12,OUT017,1079.6499056157254
3052,DRJ13,OUT049,2641.357944126262
3053,FDD57,OUT045,1522.0564754961742
3054,FDW19,OUT035,1982.2311995429018
3055,DRD27,OUT018,1350.176348441054
3056,FDH27,OUT027,3787.372128980912
3057,NCW30,OUT027,5536.112095917115
3058,FDR40,OUT018,1096.7847254784483
3059,FDG05,OUT013,2563.8609592377825
3060,NCY41,OUT019,-1314.4974115110333
3061,FDI38,OUT018,3066.7337666376316
3062,FDR20,OUT046,794.6917159342329
3063,FDE09,OUT017,1878.989715854802
3064,FDN50,OUT019,-315.02161682589394
3065,DRF27,OUT045,2375.0415011588548
3066,DRF51,OUT013,661.5218084507337
3067,NCO02,OUT019,-835.4503409258939
3068,FDB51,OUT027,2477.9881975748194
3069,FDJ50,OUT013,916.2884046791405
3070,FDN52,OUT013,1445.977550554955
3071,FDX14,OUT013,1303.5293200508286
3072,FDT27,OUT019,1880.274236023296
3073,FDV10,OUT013,769.5531230323322
3074,FDU33,OUT046,778.8589597892505
3075,FDU58,OUT046,2987.9871827908164
3076,NCP42,OUT027,4517.55679889495
3077,FDL51,OUT027,4899.350917551332
3078,DRH15,OUT027,2203.8086883045635
3079,FDU16,OUT017,1537.1878493895847
3080,FDW15,OUT017,2548.9648596206716
3081,FDQ44,OUT045,1894.5881469593305
3082,NCI06,OUT027,4283.790441847107
3083,DRK23,OUT019,2070.3080936877013
3084,FDC28,OUT035,1900.4649176845414
3085,NCY17,OUT019,-1204.9185942166898
3086,NCV05,OUT018,2166.254003476067
3087,FDM34,OUT019,190.73306717743344
3088,DRD60,OUT027,4336.016712750373
3089,FDT38,OUT046,1418.7204465947925
3090,FDQ57,OUT018,2055.481673694707
3091,FDE59,OUT027,2072.4311354161764
3092,NCM43,OUT046,2594.8155890029375
3093,DRI51,OUT049,2818.3560854485095
3094,NCG30,OUT017,2049.2593297294916
3095,NCK54,OUT035,1965.3317557963073
3096,FDQ16,OUT019,-145.04250911072359
3097,FDI36,OUT013,3180.5321628124857
3098,FDX16,OUT027,3825.134904495163
3099,FDA34,OUT046,2776.004616316981
3100,FDJ48,OUT018,3639.5724832902642
3101,FDU47,OUT035,2413.6386161182627
3102,FDS39,OUT046,2316.2347783095065
3103,FDD11,OUT046,3979.504371282338
3104,FDM16,OUT027,2714.724961602554
3105,FDU56,OUT018,2638.669085642947
3106,FDQ32,OUT017,2106.559346697817
3107,DRK35,OUT013,688.1850201659372
3108,FDA58,OUT049,3793.5740098882407
3109,DRG48,OUT019,403.58389010007886
3110,FDT59,OUT010,1787.4700511732417
3111,FDQ31,OUT019,-392.688450407195
3112,FDS51,OUT018,774.928638807799
3113,FDW32,OUT027,2910.505998736313
3114,FDI15,OUT027,5611.832252274122
3115,NCV30,OUT017,1088.9459186817526
3116,DRG25,OUT049,3061.224022778948
3117,FDT02,OUT013,645.2303163101151
3118,FDO33,OUT027,3265.6099902851956
3119,FDP38,OUT035,1000.6380683086209
3120,FDZ45,OUT035,3263.023813838927
3121,NCA54,OUT027,4286.6042135742755
3122,FDU33,OUT017,888.4216653994526
3123,FDN58,OUT017,3843.8689839239523
3124,FDI05,OUT045,1201.397703801913
3125,FDM57,OUT019,-518.0177477959567
3126,NCS42,OUT027,2880.887839006984
3127,FDB57,OUT045,3513.7088951269043
3128,FDC03,OUT045,3076.6038244969614
3129,FDZ58,OUT013,1949.5826048306217
3130,NCK29,OUT045,1868.4925605540875
3131,NCR53,OUT045,3457.8785544010925
3132,FDE26,OUT027,3773.1004185120482
3133,FDU52,OUT049,2560.734434109213
3134,FDE41,OUT027,2857.0852144367345
3135,FDU38,OUT018,2733.430927371296
3136,FDA52,OUT017,2923.7155541341644
3137,FDW46,OUT046,1099.446032727511
3138,DRI59,OUT035,3704.4530489370936
3139,FDT38,OUT035,1547.158446126502
3140,FDL33,OUT018,2817.713747286847
3141,FDQ01,OUT027,5457.551157739112
3142,FDJ08,OUT046,3022.06909280152
3143,FDQ47,OUT049,754.4094205434922
3144,NCZ18,OUT013,3964.4104828974796
3145,FDE29,OUT017,1069.4267413570606
3146,FDF10,OUT027,3820.421008827886
3147,FDC48,OUT049,1475.8725285844257
3148,FDY58,OUT013,3663.233396500764
3149,NCX30,OUT010,1985.839579011803
3150,FDV11,OUT013,2882.7533923483206
3151,FDT46,OUT046,831.6531418354216
3152,DRD01,OUT019,-961.5238634589437
3153,FDQ11,OUT013,4123.494388970493
3154,NCM41,OUT017,1586.4166855360254
3155,NCC55,OUT013,642.1383632306552
3156,FDG45,OUT027,4853.62486894993
3157,NCQ54,OUT049,2756.2886247719325
3158,FDM34,OUT045,1983.0668636759583
3159,FDD17,OUT019,1866.6720635708616
3160,FDN38,OUT027,5426.0248068726305
3161,FDB53,OUT018,2082.267068622419
3162,NCL06,OUT035,4250.9972263463205
3163,NCV18,OUT019,-589.9565640912381
3164,FDX25,OUT013,2911.475700056557
3165,FDB39,OUT046,930.7748743184011
3166,FDC33,OUT049,3262.7963370717234
3167,NCO14,OUT018,460.8608432472215
3168,FDA58,OUT027,5193.934767452158
3169,NCQ02,OUT017,3050.5452470928685
3170,NCR53,OUT017,3661.4988734454028
3171,FDN52,OUT046,1458.4874726092567
3172,FDG26,OUT046,4046.4338402388803
3173,FDE23,OUT027,2274.787013518514
3174,DRI37,OUT013,971.348124190617
3175,DRH37,OUT018,2353.046856991242
3176,FDO01,OUT035,2236.0427117464114
3177,FDK45,OUT049,1938.7446704344693
3178,FDP23,OUT049,3570.7089775296317
3179,FDM33,OUT035,3629.063416974901
3180,FDD36,OUT017,2024.1460100818313
3181,FDL56,OUT017,1494.8767682336456
3182,FDT27,OUT010,1867.7721857091728
3183,FDG52,OUT017,848.9355040618593
3184,NCL42,OUT035,3979.406953465934
3185,DRJ24,OUT046,2913.236411120408
3186,FDV38,OUT046,874.8247290119925
3187,FDT35,OUT045,2674.336165476352
3188,FDY51,OUT045,3418.2991132616635
3189,FDC37,OUT017,1808.356939693912
3190,NCP43,OUT013,2890.9647158711705
3191,FDO33,OUT045,1718.0956567577468
3192,FDW04,OUT018,1838.2611182969667
3193,NCC31,OUT046,2463.462354195466
3194,FDK22,OUT049,3544.2588919303626
3195,FDJ50,OUT017,1014.3476128803995
3196,FDV13,OUT017,1599.3905923383873
3197,DRL60,OUT017,2525.4476056899966
3198,FDW03,OUT017,1832.0269656920937
3199,FDY27,OUT035,2979.8921826961932
3200,FDB39,OUT027,2366.8944430626743
3201,FDU59,OUT045,2517.812558740902
3202,FDZ57,OUT049,2195.6999712531633
3203,FDO21,OUT049,3726.873988421049
3204,FDS43,OUT018,2713.0616057537554
3205,FDU28,OUT010,1098.9279849490595
3206,FDC51,OUT010,99.0901170718812
3207,FDW16,OUT010,-376.0712344438789
3208,FDP32,OUT010,76.98362433581724
3209,FDB60,OUT019,1194.8621664382417
3210,NCQ30,OUT046,1898.370722699039
3211,FDD26,OUT049,3058.6354331970615
3212,FDI44,OUT045,1206.496893035136
3213,DRH23,OUT046,885.4018038263698
3214,FDO44,OUT046,1768.6870504014387
3215,FDG04,OUT046,2983.5404939840782
3216,FDM32,OUT027,2957.051995978768
3217,FDM09,OUT013,2757.429340242599
3218,FDZ47,OUT013,1654.8623550953644
3219,FDM40,OUT027,3724.6411688848066
3220,FDY48,OUT017,1748.912182762202
3221,NCM30,OUT045,625.7482514079134
3222,FDX36,OUT010,1683.4554867046172
3223,DRF03,OUT017,777.3715143391005
3224,FDN51,OUT049,4256.929558095376
3225,FDM57,OUT049,1513.945017797285
3226,FDB35,OUT049,1653.8524615846281
3227,FDY13,OUT027,2740.532128264478
3228,FDA37,OUT017,2141.9809072236203
3229,NCX53,OUT017,2372.9271690538817
3230,FDD59,OUT018,1087.805732600371
3231,FDX10,OUT019,-1246.3237991348194
3232,FDC03,OUT018,2861.315742290307
3233,FDW43,OUT035,3793.620417337919
3234,FDW10,OUT046,2786.267873655809
3235,FDY14,OUT027,5602.864977428487
3236,FDV43,OUT045,700.50957894766
3237,FDO40,OUT013,2441.6956808391196
3238,FDP46,OUT027,2923.4571774168026
3239,NCE43,OUT019,743.4108790919549
3240,FDD05,OUT035,2066.5455871324175
3241,FDJ60,OUT010,755.433356854358
3242,DRE27,OUT018,1258.2110420684548
3243,FDO11,OUT035,4162.4003222354095
3244,DRG11,OUT027,3149.1173528121353
3245,FDK33,OUT010,1516.6030281004005
3246,DRM23,OUT045,2605.9859093854293
3247,FDJ02,OUT027,3841.4739523410326
3248,NCZ05,OUT045,1585.7587845129256
3249,NCL30,OUT013,2014.6400956803236
3250,FDZ19,OUT018,2490.2604526927616
3251,FDM45,OUT049,2054.325045536505
3252,FDO36,OUT046,2820.3744698014334
3253,NCK31,OUT045,763.243140092447
3254,DRJ37,OUT045,2366.954031053807
3255,FDP24,OUT018,1626.1035979751296
3256,FDF46,OUT013,1857.6130227568674
3257,FDX46,OUT019,-903.9761326825335
3258,NCL18,OUT045,2941.992424815382
3259,FDJ26,OUT013,3446.1832092428795
3260,FDJ07,OUT045,1795.7021287263187
3261,FDY15,OUT013,2537.5776732883915
3262,DRG01,OUT045,1157.3685322211618
3263,FDF58,OUT045,1002.8529030520667
3264,FDZ14,OUT019,87.71898745471253
3265,FDP31,OUT049,1190.3891219329762
3266,FDH45,OUT013,796.8618907299115
3267,FDA09,OUT010,923.7018617123317
3268,FDW31,OUT035,3336.501037091515
3269,FDA57,OUT046,708.6603131357115
3270,NCE55,OUT035,2906.392026811982
3271,FDC17,OUT019,1493.558151179709
3272,FDC59,OUT013,1118.7434980717508
3273,FDA22,OUT013,2690.0800463269434
3274,FDK52,OUT035,3702.0684508130407
3275,NCM26,OUT046,2427.618584986303
3276,NCT53,OUT035,2764.1590951148246
3277,FDW45,OUT018,2111.117019732089
3278,NCI18,OUT035,3666.530947285023
3279,FDE38,OUT018,2334.6236310778822
3280,FDF08,OUT019,-400.5245077964637
3281,FDY58,OUT010,1725.768250055141
3282,FDF58,OUT019,-848.4223600503735
3283,FDX39,OUT017,3503.146221840425
3284,FDB44,OUT049,3479.2187347201725
3285,FDF28,OUT013,2079.6644786005063
3286,FDE39,OUT013,1918.6560036011915
3287,FDT37,OUT018,3721.172659668756
3288,FDZ45,OUT017,3238.5586756969815
3289,FDO40,OUT035,2563.3214287218952
3290,FDM57,OUT027,2880.8157773930725
3291,DRG36,OUT017,2807.7290624199195
3292,FDY36,OUT010,-706.1019529325504
3293,DRL60,OUT027,3869.4653682025264
3294,FDS25,OUT019,-115.19278790483031
3295,DRF49,OUT027,3222.4979975188035
3296,FDP16,OUT045,3812.359363030978
3297,FDS60,OUT049,2969.688936110414
3298,FDU15,OUT027,2173.035693985071
3299,FDK43,OUT046,2038.890163245078
3300,FDN25,OUT046,1012.7367240435906
3301,FDE53,OUT049,1792.3705689731914
3302,FDB22,OUT013,2501.0658522896592
3303,FDE39,OUT017,2027.6897624571957
3304,FDX35,OUT035,3785.1068775668928
3305,NCG54,OUT049,2765.764473804443
3306,FDH27,OUT035,2491.900714617517
3307,NCK42,OUT013,3445.422452299824
3308,FDS25,OUT049,1861.1786769676964
3309,FDI10,OUT018,2495.8651582510774
3310,FDU35,OUT035,1768.1332278094715
3311,FDI04,OUT017,3279.2846527539623
3312,DRK23,OUT035,4098.422480810095
3313,FDB53,OUT019,443.9760124851264
3314,FDY02,OUT049,4268.96283223422
3315,FDM60,OUT035,879.4127712086947
3316,NCJ31,OUT010,1811.8501013477025
3317,DRP35,OUT017,2088.8180059370015
3318,NCQ30,OUT018,1657.001764254378
3319,DRL11,OUT010,597.371991232747
3320,FDU01,OUT013,3007.6723594737523
3321,FDR39,OUT035,3009.8452348130977
3322,FDO08,OUT046,2693.3025285312933
3323,FDC02,OUT045,4036.471553931302
3324,NCZ29,OUT035,2141.334918339785
3325,FDF29,OUT010,213.74927493009045
3326,FDZ23,OUT017,3101.3642401665065
3327,NCU53,OUT018,2318.671348767236
3328,NCW30,OUT013,4087.291459794541
3329,NCM26,OUT027,3902.5150551202305
3330,FDV50,OUT027,3400.1522882653762
3331,FDW15,OUT049,2498.9574969118003
3332,FDI35,OUT027,4346.252388064451
3333,FDO11,OUT017,4097.1359838567605
3334,FDN48,OUT046,1498.219023477186
3335,NCA17,OUT049,2471.7838506151566
3336,NCN54,OUT013,1317.7555051806157
3337,FDP22,OUT013,890.2565931053477
3338,NCB54,OUT035,2128.7289805801
3339,FDD08,OUT045,605.000392372217
3340,DRM48,OUT010,-1322.3925459883485
3341,FDG41,OUT027,3252.355922240463
3342,FDE44,OUT027,2255.891059467128
3343,FDE26,OUT035,2446.012777470365
3344,NCS38,OUT013,1810.579144160697
3345,NCJ54,OUT018,3351.7844642111495
3346,FDI40,OUT019,-287.75068604919034
3347,FDN45,OUT018,3264.6002110221007
3348,FDU43,OUT046,3843.9138186148493
3349,FDI04,OUT010,1232.8644164249445
3350,NCC07,OUT018,1395.4274050832223
3351,NCC07,OUT019,-234.30672717395692
3352,NCD18,OUT045,3568.27641908028
3353,FDU55,OUT035,4240.462013827177
3354,FDX59,OUT035,777.9977877392603
3355,FDR52,OUT049,3147.744229505691
3356,NCP17,OUT013,1042.9779144735658
3357,FDQ32,OUT045,1933.110213197957
3358,NCT17,OUT049,3052.1348779063674
3359,FDO10,OUT049,1104.2943864132922
3360,FDE32,OUT049,744.9854043480755
3361,FDN44,OUT045,2480.20290949584
3362,FDH02,OUT035,1640.835219383317
3363,FDK60,OUT013,1656.7597965061523
3364,FDS24,OUT019,-458.4855267117164
3365,FDL03,OUT010,1271.9689913337475
3366,FDB46,OUT027,4863.6760902881715
3367,FDO48,OUT049,3679.7366269877457
3368,FDZ39,OUT049,1825.364270895744
3369,FDT02,OUT027,2093.9682075979363
3370,FDC50,OUT013,1546.0366364139654
3371,FDP39,OUT035,1010.8857373826968
3372,DRG15,OUT018,695.2417900258388
3373,FDP10,OUT018,1378.3809738072441
3374,FDF53,OUT027,4358.987185977862
3375,FDN34,OUT045,2681.906384695786
3376,FDK02,OUT045,1841.410107870879
3377,FDC23,OUT045,2739.0026478277714
3378,FDJ10,OUT019,362.2638968874653
3379,FDE53,OUT035,1871.263284220101
3380,FDR25,OUT035,4362.994786008101
3381,FDW50,OUT046,2645.413067584389
3382,FDS09,OUT049,984.5427057787838
3383,FDW49,OUT010,891.0494733363571
3384,FDU51,OUT046,2873.3495418121593
3385,FDF28,OUT018,1773.0370902329414
3386,NCY30,OUT018,2554.191607159073
3387,FDD44,OUT045,4067.9649990204734
3388,FDX09,OUT017,2911.425505631032
3389,NCF30,OUT013,1991.8680001698795
3390,FDZ50,OUT019,1078.9747356905655
3391,FDW37,OUT013,1465.6075410699568
3392,FDD11,OUT049,4117.753837412049
3393,DRH39,OUT018,957.9384536529524
3394,FDA36,OUT049,3027.919557431197
3395,NCG43,OUT049,1564.9088831982035
3396,FDF02,OUT035,1799.1676027504873
3397,FDP57,OUT027,3089.5138179239084
3398,NCE42,OUT017,3767.3290572635487
3399,NCR38,OUT027,5402.858648242277
3400,FDP03,OUT019,132.36846689702907
3401,FDO51,OUT035,921.561553276626
3402,NCQ42,OUT046,2016.9497165737048
3403,NCM41,OUT046,1463.2363561475995
3404,FDH48,OUT027,2837.8484263372584
3405,DRF60,OUT046,3728.0830037769965
3406,FDJ27,OUT035,1817.3630491870745
3407,FDQ14,OUT013,2454.396265233512
3408,FDN27,OUT017,2010.0010061436078
3409,NCQ02,OUT046,2979.9459498574643
3410,FDJ33,OUT049,2114.5105546941277
3411,FDP07,OUT027,4547.110501137837
3412,DRE01,OUT049,3873.947431824282
3413,FDU36,OUT045,1540.591909754371
3414,FDL28,OUT017,3766.065928326013
3415,NCX53,OUT046,2255.573910301676
3416,FDZ39,OUT013,1763.2127381421387
3417,NCP42,OUT013,3105.0324360518434
3418,FDJ14,OUT035,1520.336032789446
3419,FDK04,OUT049,1006.9379746750465
3420,NCC19,OUT017,3139.5258822044843
3421,FDS09,OUT018,615.6660992891188
3422,FDZ02,OUT046,1665.1403333754552
3423,FDD35,OUT018,1665.6803618566892
3424,NCY42,OUT017,2403.750280679543
3425,FDB05,OUT045,3817.497012814657
3426,FDF20,OUT035,3248.4298482529994
3427,NCO41,OUT018,1287.4048163406192
3428,FDC40,OUT027,2808.9763214311997
3429,FDV58,OUT045,3026.147561162018
3430,FDZ57,OUT045,2034.1707901613236
3431,DRM35,OUT046,2824.657016255276
3432,DRN36,OUT018,1237.1642126473407
3433,FDQ13,OUT046,1391.6419791996113
3434,DRO35,OUT010,-81.10749241596841
3435,NCD43,OUT035,1813.7474483067972
3436,FDA51,OUT018,1581.4196460055964
3437,NCX17,OUT027,5097.547883142805
3438,NCZ17,OUT049,748.0140736468866
3439,FDR11,OUT027,4033.0139229399592
3440,FDW34,OUT049,3941.716480178585
3441,FDN50,OUT017,1655.85473985933
3442,FDS09,OUT046,869.5572035245941
3443,FDS48,OUT018,2146.149468718674
3444,FDL44,OUT049,2718.8895174712698
3445,DRF48,OUT018,2671.422941207351
3446,FDA14,OUT018,2102.5917242554897
3447,NCD30,OUT049,1641.407555452788
3448,FDI16,OUT017,982.8715881542848
3449,NCG06,OUT035,4205.3754752820105
3450,DRZ24,OUT035,2040.1898468069312
3451,NCS17,OUT045,1438.1828006539272
3452,FDB37,OUT045,3791.587469167068
3453,FDE10,OUT035,2236.7500994494867
3454,FDC57,OUT045,3011.2732376839895
3455,FDM12,OUT018,2730.900165382128
3456,FDE24,OUT049,2343.4212772070623
3457,FDW22,OUT045,3468.8340874119003
3458,DRD01,OUT027,2359.0154387045004
3459,NCZ18,OUT027,5405.74389213003
3460,FDN49,OUT045,670.4718336496935
3461,FDR22,OUT035,2004.289670619787
3462,FDV08,OUT019,-1130.1627359776874
3463,FDY39,OUT046,2984.0032798248913
3464,FDV36,OUT049,2100.7638821478713
3465,FDO60,OUT045,694.6009655645776
3466,FDU04,OUT027,3416.7355148205634
3467,FDR20,OUT027,2296.597754980491
3468,FDW19,OUT019,-71.48829506862057
3469,FDU40,OUT049,3163.8316430061122
3470,FDK15,OUT045,1512.1696378593242
3471,DRF15,OUT035,2576.556850800758
3472,FDQ25,OUT017,2908.4906426981306
3473,FDI48,OUT019,-988.3728899816067
3474,FDS49,OUT046,1262.6152014971221
3475,FDV22,OUT046,2576.3772040794993
3476,NCV42,OUT046,1732.816729225583
3477,FDX26,OUT046,2920.815921190325
3478,FDI33,OUT018,1190.8526980833544
3479,FDZ14,OUT049,2081.44621238089
3480,FDG10,OUT013,1011.7187511315069
3481,FDM38,OUT018,595.3213675694574
3482,FDG26,OUT027,5488.178870500863
3483,FDH46,OUT035,1823.5862464315132
3484,FDN13,OUT018,1325.9773793748554
3485,FDU57,OUT035,2572.266338651706
3486,NCI06,OUT046,2826.9329751946007
3487,FDM38,OUT045,831.0008929906544
3488,NCG42,OUT010,106.8949408443109
3489,FDL39,OUT045,2836.398173108577
3490,FDT31,OUT019,1146.0329515719818
3491,FDV59,OUT013,3494.5068317099103
3492,FDB49,OUT035,1812.9195501517206
3493,FDD58,OUT049,1726.5291613290783
3494,DRN59,OUT046,746.807179826535
3495,FDX48,OUT049,2591.6452179448106
3496,FDQ11,OUT049,4168.963520866781
3497,FDY12,OUT049,989.3840186904617
3498,FDQ11,OUT045,4023.0744150455175
3499,DRI11,OUT017,1946.2945116490419
3500,FDY32,OUT027,4045.3329911408964
3501,FDS51,OUT045,941.2581817043911
3502,FDR19,OUT010,421.5376026080212
3503,DRB13,OUT018,2765.5117775157987
3504,FDS21,OUT035,1209.4834582210315
3505,FDQ40,OUT045,2771.5358954273815
3506,NCE55,OUT013,2784.7492510251495
3507,FDX43,OUT027,4081.077635350247
3508,FDS12,OUT049,2070.2310737056305
3509,DRK01,OUT027,2964.994798246513
3510,FDN25,OUT017,1067.8278856091356
3511,FDB60,OUT046,3086.023794994967
3512,FDQ13,OUT017,1488.0104003606466
3513,DRK13,OUT045,3009.4584656114894
3514,DRF25,OUT018,334.40256268645226
3515,NCD42,OUT019,-1229.5210535253993
3516,FDW25,OUT045,1313.6564382663764
3517,NCV29,OUT027,4283.657028306569
3518,NCK42,OUT035,3542.907359542406
3519,DRJ13,OUT027,3961.6582268554475
3520,DRD15,OUT017,3784.797321932914
3521,FDM27,OUT045,2462.261143198177
3522,FDZ50,OUT018,2694.485355779342
3523,FDC04,OUT046,3848.7969490916666
3524,FDF50,OUT049,3173.5924017822454
3525,FDP15,OUT045,4001.2857630786857
3526,FDK46,OUT035,4226.858865017616
3527,FDZ56,OUT018,2431.8722215878406
3528,FDY60,OUT049,2451.7294205625312
3529,FDB10,OUT035,3888.419738102777
3530,FDR57,OUT045,2460.7714795304155
3531,FDU58,OUT049,3100.477059446729
3532,FDH02,OUT046,1494.4998387862388
3533,FDP48,OUT013,2959.240605228738
3534,FDI46,OUT035,4115.0174664850365
3535,FDW56,OUT013,3088.4757689793387
3536,NCM19,OUT010,-138.4141472331421
